DATE	ASS_ASSIGNMENT	prediction
2013-05-14 05:00:00.000	RTC	0
2013-05-14 05:30:00.000	RTC	0
2013-05-14 06:00:00.000	RTC	0
2013-05-14 06:30:00.000	RTC	0
2013-05-14 07:00:00.000	RTC	0
2013-05-14 07:30:00.000	RTC	0
2013-05-14 08:00:00.000	RTC	0
2013-05-14 08:30:00.000	RTC	0
2013-05-14 09:00:00.000	RTC	0
2013-05-14 09:30:00.000	RTC	0
2013-05-14 10:00:00.000	RTC	0
2013-05-14 10:30:00.000	RTC	0
2013-05-14 11:00:00.000	RTC	0
2013-05-14 11:30:00.000	RTC	0
2013-05-14 12:00:00.000	RTC	0
2013-05-14 12:30:00.000	RTC	0
2013-05-14 13:00:00.000	RTC	0
2013-05-14 13:30:00.000	RTC	0
2013-05-14 14:00:00.000	RTC	0
2013-05-14 14:30:00.000	RTC	0
2013-05-14 15:00:00.000	RTC	0
2013-05-14 15:30:00.000	RTC	0
2013-05-14 16:00:00.000	RTC	0
2013-05-14 16:30:00.000	RTC	0
2013-05-14 17:00:00.000	RTC	0
2013-05-14 17:30:00.000	RTC	0
2013-05-14 18:00:00.000	RTC	0
2013-05-14 18:30:00.000	RTC	0
2013-05-14 19:00:00.000	RTC	0
2013-05-14 19:30:00.000	RTC	0
2013-05-14 20:00:00.000	RTC	0
2013-05-14 20:30:00.000	RTC	0
2013-05-14 21:00:00.000	RTC	0
2013-05-14 21:30:00.000	RTC	0
2013-05-14 22:00:00.000	RTC	0
2013-05-14 22:30:00.000	RTC	0
2013-05-14 23:00:00.000	RTC	0
2013-05-14 23:30:00.000	RTC	0
2013-05-15 00:00:00.000	RTC	0
2013-05-15 00:30:00.000	RTC	0
2013-05-15 01:00:00.000	RTC	0
2013-05-15 01:30:00.000	RTC	0
2013-05-15 02:00:00.000	RTC	0
2013-05-15 02:30:00.000	RTC	0
2013-05-15 03:00:00.000	RTC	0
2013-05-15 03:30:00.000	RTC	0
2013-05-15 04:00:00.000	RTC	0
2013-05-15 04:30:00.000	RTC	0
2013-05-15 05:00:00.000	RTC	0
2013-05-15 05:30:00.000	RTC	0
2013-05-15 06:00:00.000	RTC	0
2013-05-15 06:30:00.000	RTC	0
2013-05-15 07:00:00.000	RTC	0
2013-05-15 07:30:00.000	RTC	0
2013-05-15 08:00:00.000	RTC	0
2013-05-15 08:30:00.000	RTC	0
2013-05-15 09:00:00.000	RTC	0
2013-05-15 09:30:00.000	RTC	0
2013-05-15 10:00:00.000	RTC	0
2013-05-15 10:30:00.000	RTC	0
2013-05-15 11:00:00.000	RTC	0
2013-05-15 11:30:00.000	RTC	0
2013-05-15 12:00:00.000	RTC	0
2013-05-15 12:30:00.000	RTC	0
2013-05-15 13:00:00.000	RTC	0
2013-05-15 13:30:00.000	RTC	0
2013-05-15 14:00:00.000	RTC	0
2013-05-15 14:30:00.000	RTC	0
2013-05-15 15:00:00.000	RTC	0
2013-05-15 15:30:00.000	RTC	0
2013-05-15 16:00:00.000	RTC	0
2013-05-15 16:30:00.000	RTC	0
2013-05-15 17:00:00.000	RTC	0
2013-05-15 17:30:00.000	RTC	0
2013-05-15 18:00:00.000	RTC	0
2013-05-15 18:30:00.000	RTC	0
2013-05-15 19:00:00.000	RTC	0
2013-05-15 19:30:00.000	RTC	0
2013-05-15 20:00:00.000	RTC	0
2013-05-15 20:30:00.000	RTC	0
2013-05-15 21:00:00.000	RTC	0
2013-05-15 21:30:00.000	RTC	0
2013-05-15 22:00:00.000	RTC	0
2013-05-15 22:30:00.000	RTC	0
2013-05-15 23:00:00.000	RTC	0
2013-05-15 23:30:00.000	RTC	0
2013-05-16 00:00:00.000	RTC	0
2013-05-16 00:30:00.000	RTC	0
2013-05-16 01:00:00.000	RTC	0
2013-05-16 01:30:00.000	RTC	0
2013-05-16 02:00:00.000	RTC	0
2013-05-16 02:30:00.000	RTC	0
2013-05-16 03:00:00.000	RTC	0
2013-05-16 03:30:00.000	RTC	0
2013-05-16 04:00:00.000	RTC	0
2013-05-16 04:30:00.000	RTC	0
2013-05-16 05:00:00.000	RTC	0
2013-05-16 05:30:00.000	RTC	0
2013-05-16 06:00:00.000	RTC	0
2013-05-16 06:30:00.000	RTC	0
2013-05-16 07:00:00.000	RTC	0
2013-05-16 07:30:00.000	RTC	0
2013-05-16 08:00:00.000	RTC	0
2013-05-16 08:30:00.000	RTC	0
2013-05-16 09:00:00.000	RTC	0
2013-05-16 09:30:00.000	RTC	0
2013-05-16 10:00:00.000	RTC	0
2013-05-16 10:30:00.000	RTC	0
2013-05-16 11:00:00.000	RTC	0
2013-05-16 11:30:00.000	RTC	0
2013-05-16 12:00:00.000	RTC	0
2013-05-16 12:30:00.000	RTC	0
2013-05-16 13:00:00.000	RTC	0
2013-05-16 13:30:00.000	RTC	0
2013-05-16 14:00:00.000	RTC	0
2013-05-16 14:30:00.000	RTC	0
2013-05-16 15:00:00.000	RTC	0
2013-05-16 15:30:00.000	RTC	0
2013-05-16 16:00:00.000	RTC	0
2013-05-16 16:30:00.000	RTC	0
2013-05-16 17:00:00.000	RTC	0
2013-05-16 17:30:00.000	RTC	0
2013-05-16 18:00:00.000	RTC	0
2013-05-16 18:30:00.000	RTC	0
2013-05-16 19:00:00.000	RTC	0
2013-05-16 19:30:00.000	RTC	0
2013-05-16 20:00:00.000	RTC	0
2013-05-16 20:30:00.000	RTC	0
2013-05-16 21:00:00.000	RTC	0
2013-05-16 21:30:00.000	RTC	0
2013-05-16 22:00:00.000	RTC	0
2013-05-16 22:30:00.000	RTC	0
2013-05-16 23:00:00.000	RTC	0
2013-05-16 23:30:00.000	RTC	0
2013-05-17 00:00:00.000	RTC	0
2013-05-17 00:30:00.000	RTC	0
2013-05-17 01:00:00.000	RTC	0
2013-05-17 01:30:00.000	RTC	0
2013-05-17 02:00:00.000	RTC	0
2013-05-17 02:30:00.000	RTC	0
2013-05-17 03:00:00.000	RTC	0
2013-05-17 03:30:00.000	RTC	0
2013-05-17 04:00:00.000	RTC	0
2013-05-17 04:30:00.000	RTC	0
2013-05-17 05:00:00.000	RTC	0
2013-05-17 05:30:00.000	RTC	0
2013-05-17 06:00:00.000	RTC	0
2013-05-17 06:30:00.000	RTC	0
2013-05-17 07:00:00.000	RTC	0
2013-05-17 07:30:00.000	RTC	0
2013-05-17 08:00:00.000	RTC	0
2013-05-17 08:30:00.000	RTC	0
2013-05-17 09:00:00.000	RTC	0
2013-05-17 09:30:00.000	RTC	0
2013-05-17 10:00:00.000	RTC	0
2013-05-17 10:30:00.000	RTC	0
2013-05-17 11:00:00.000	RTC	0
2013-05-17 11:30:00.000	RTC	0
2013-05-17 12:00:00.000	RTC	0
2013-05-17 12:30:00.000	RTC	0
2013-05-17 13:00:00.000	RTC	0
2013-05-17 13:30:00.000	RTC	0
2013-05-17 14:00:00.000	RTC	0
2013-05-17 14:30:00.000	RTC	0
2013-05-17 15:00:00.000	RTC	0
2013-05-17 15:30:00.000	RTC	0
2013-05-17 16:00:00.000	RTC	0
2013-05-17 16:30:00.000	RTC	0
2013-05-17 17:00:00.000	RTC	0
2013-05-17 17:30:00.000	RTC	0
2013-05-17 18:00:00.000	RTC	0
2013-06-12 08:30:00.000	RTC	0
2013-06-12 09:00:00.000	RTC	0
2013-06-12 09:30:00.000	RTC	0
2013-06-12 10:00:00.000	RTC	0
2013-06-12 10:30:00.000	RTC	0
2013-06-12 11:00:00.000	RTC	0
2013-06-12 11:30:00.000	RTC	0
2013-06-12 12:00:00.000	RTC	0
2013-06-12 12:30:00.000	RTC	0
2013-06-12 13:00:00.000	RTC	0
2013-06-12 13:30:00.000	RTC	0
2013-06-12 14:00:00.000	RTC	0
2013-06-12 14:30:00.000	RTC	0
2013-06-12 15:00:00.000	RTC	0
2013-06-12 15:30:00.000	RTC	0
2013-06-12 16:00:00.000	RTC	0
2013-06-12 16:30:00.000	RTC	0
2013-06-12 17:00:00.000	RTC	0
2013-06-12 17:30:00.000	RTC	0
2013-06-12 18:00:00.000	RTC	0
2013-06-13 08:30:00.000	RTC	0
2013-06-13 09:00:00.000	RTC	0
2013-06-13 09:30:00.000	RTC	0
2013-06-13 10:00:00.000	RTC	0
2013-06-13 10:30:00.000	RTC	0
2013-06-13 11:00:00.000	RTC	0
2013-06-13 11:30:00.000	RTC	0
2013-06-13 12:00:00.000	RTC	0
2013-06-13 12:30:00.000	RTC	0
2013-06-13 13:00:00.000	RTC	0
2013-06-13 13:30:00.000	RTC	0
2013-06-13 14:00:00.000	RTC	0
2013-06-13 14:30:00.000	RTC	0
2013-06-13 15:00:00.000	RTC	0
2013-06-13 15:30:00.000	RTC	0
2013-06-13 16:00:00.000	RTC	0
2013-06-13 16:30:00.000	RTC	0
2013-06-13 17:00:00.000	RTC	0
2013-06-13 17:30:00.000	RTC	0
2013-06-13 18:00:00.000	RTC	0
2013-06-14 09:00:00.000	RTC	0
2013-06-14 09:30:00.000	RTC	0
2013-06-14 10:00:00.000	RTC	0
2013-06-14 10:30:00.000	RTC	0
2013-06-14 11:00:00.000	RTC	0
2013-06-14 11:30:00.000	RTC	0
2013-06-14 12:00:00.000	RTC	0
2013-06-14 12:30:00.000	RTC	0
2013-06-14 13:00:00.000	RTC	0
2013-06-14 13:30:00.000	RTC	0
2013-06-14 14:00:00.000	RTC	0
2013-06-14 14:30:00.000	RTC	0
2013-06-14 15:00:00.000	RTC	0
2013-06-14 15:30:00.000	RTC	0
2013-06-14 16:00:00.000	RTC	0
2013-06-14 16:30:00.000	RTC	0
2013-06-14 17:00:00.000	RTC	0
2013-06-14 17:30:00.000	RTC	0
2013-06-14 18:00:00.000	RTC	0
2013-06-17 09:00:00.000	RTC	0
2013-06-17 09:30:00.000	RTC	0
2013-06-17 10:00:00.000	RTC	0
2013-06-17 10:30:00.000	RTC	0
2013-06-17 11:00:00.000	RTC	0
2013-06-17 11:30:00.000	RTC	0
2013-06-17 12:00:00.000	RTC	0
2013-06-17 12:30:00.000	RTC	0
2013-06-17 13:00:00.000	RTC	0
2013-06-17 13:30:00.000	RTC	0
2013-06-17 14:00:00.000	RTC	0
2013-06-17 14:30:00.000	RTC	0
2013-06-17 15:00:00.000	RTC	0
2013-06-17 15:30:00.000	RTC	0
2013-06-17 16:00:00.000	RTC	0
2013-06-17 16:30:00.000	RTC	0
2013-06-17 17:00:00.000	RTC	0
2013-06-17 17:30:00.000	RTC	0
2013-06-17 18:00:00.000	RTC	0
2013-06-18 08:00:00.000	RTC	0
2013-06-18 08:30:00.000	RTC	0
2013-06-18 09:00:00.000	RTC	0
2013-06-18 09:30:00.000	RTC	0
2013-06-18 10:00:00.000	RTC	0
2013-06-18 10:30:00.000	RTC	0
2013-06-18 11:00:00.000	RTC	0
2013-06-18 11:30:00.000	RTC	0
2013-06-18 12:00:00.000	RTC	0
2013-06-18 12:30:00.000	RTC	0
2013-06-18 13:00:00.000	RTC	0
2013-06-18 13:30:00.000	RTC	0
2013-06-18 14:00:00.000	RTC	0
2013-06-18 14:30:00.000	RTC	0
2013-06-18 15:00:00.000	RTC	0
2013-06-18 15:30:00.000	RTC	0
2013-06-18 16:00:00.000	RTC	0
2013-06-18 16:30:00.000	RTC	0
2013-06-18 17:00:00.000	RTC	0
2013-06-18 17:30:00.000	RTC	0
2013-06-18 18:00:00.000	RTC	0
2013-07-16 08:30:00.000	RTC	0
2013-07-16 09:00:00.000	RTC	0
2013-07-16 09:30:00.000	RTC	0
2013-07-16 10:00:00.000	RTC	0
2013-07-16 10:30:00.000	RTC	0
2013-07-16 11:00:00.000	RTC	0
2013-07-16 11:30:00.000	RTC	0
2013-07-16 12:00:00.000	RTC	0
2013-07-16 12:30:00.000	RTC	0
2013-07-16 13:00:00.000	RTC	0
2013-07-16 13:30:00.000	RTC	0
2013-07-16 14:00:00.000	RTC	0
2013-07-16 14:30:00.000	RTC	0
2013-07-16 15:00:00.000	RTC	0
2013-07-16 15:30:00.000	RTC	0
2013-07-16 16:00:00.000	RTC	0
2013-07-16 16:30:00.000	RTC	0
2013-07-16 17:00:00.000	RTC	0
2013-07-16 17:30:00.000	RTC	0
2013-07-16 18:00:00.000	RTC	0
2013-07-17 08:30:00.000	RTC	0
2013-07-17 09:00:00.000	RTC	0
2013-07-17 09:30:00.000	RTC	0
2013-07-17 10:00:00.000	RTC	0
2013-07-17 10:30:00.000	RTC	0
2013-07-17 11:00:00.000	RTC	0
2013-07-17 11:30:00.000	RTC	0
2013-07-17 12:00:00.000	RTC	0
2013-07-17 12:30:00.000	RTC	0
2013-07-17 13:00:00.000	RTC	0
2013-07-17 13:30:00.000	RTC	0
2013-07-17 14:00:00.000	RTC	0
2013-07-17 14:30:00.000	RTC	0
2013-07-17 15:00:00.000	RTC	0
2013-07-17 15:30:00.000	RTC	0
2013-07-17 16:00:00.000	RTC	0
2013-07-17 16:30:00.000	RTC	0
2013-07-17 17:00:00.000	RTC	0
2013-07-17 17:30:00.000	RTC	0
2013-07-17 18:00:00.000	RTC	0
2013-07-18 08:30:00.000	RTC	0
2013-07-18 09:00:00.000	RTC	0
2013-07-18 09:30:00.000	RTC	0
2013-07-18 10:00:00.000	RTC	0
2013-07-18 10:30:00.000	RTC	0
2013-07-18 11:00:00.000	RTC	0
2013-07-18 11:30:00.000	RTC	0
2013-07-18 12:00:00.000	RTC	0
2013-07-18 12:30:00.000	RTC	0
2013-07-18 13:00:00.000	RTC	0
2013-07-18 13:30:00.000	RTC	0
2013-07-18 14:00:00.000	RTC	0
2013-07-18 14:30:00.000	RTC	0
2013-07-18 15:00:00.000	RTC	0
2013-07-18 15:30:00.000	RTC	0
2013-07-18 16:00:00.000	RTC	0
2013-07-18 16:30:00.000	RTC	0
2013-07-18 17:00:00.000	RTC	0
2013-07-18 17:30:00.000	RTC	0
2013-07-18 18:00:00.000	RTC	0
2013-07-18 18:30:00.000	RTC	0
2013-07-19 08:30:00.000	RTC	0
2013-07-19 09:00:00.000	RTC	0
2013-07-19 09:30:00.000	RTC	0
2013-07-19 10:00:00.000	RTC	0
2013-07-19 10:30:00.000	RTC	0
2013-07-19 11:00:00.000	RTC	0
2013-07-19 11:30:00.000	RTC	0
2013-07-19 12:00:00.000	RTC	0
2013-07-19 12:30:00.000	RTC	0
2013-07-19 13:00:00.000	RTC	0
2013-07-19 13:30:00.000	RTC	0
2013-07-19 14:00:00.000	RTC	0
2013-07-19 14:30:00.000	RTC	0
2013-07-19 15:00:00.000	RTC	0
2013-07-19 15:30:00.000	RTC	0
2013-07-19 16:00:00.000	RTC	0
2013-07-19 16:30:00.000	RTC	0
2013-07-19 17:00:00.000	RTC	0
2013-07-19 17:30:00.000	RTC	0
2013-07-19 18:00:00.000	RTC	0
2013-07-22 09:00:00.000	RTC	0
2013-07-22 09:30:00.000	RTC	0
2013-07-22 10:00:00.000	RTC	0
2013-07-22 10:30:00.000	RTC	0
2013-07-22 11:00:00.000	RTC	0
2013-07-22 11:30:00.000	RTC	0
2013-07-22 12:00:00.000	RTC	0
2013-07-22 12:30:00.000	RTC	0
2013-07-22 13:00:00.000	RTC	0
2013-07-22 13:30:00.000	RTC	0
2013-07-22 14:00:00.000	RTC	0
2013-07-22 14:30:00.000	RTC	0
2013-07-22 15:00:00.000	RTC	0
2013-07-22 15:30:00.000	RTC	0
2013-07-22 16:00:00.000	RTC	0
2013-07-22 16:30:00.000	RTC	0
2013-07-22 17:00:00.000	RTC	0
2013-07-22 17:30:00.000	RTC	0
2013-08-19 08:30:00.000	RTC	0
2013-08-19 09:00:00.000	RTC	0
2013-08-19 09:30:00.000	RTC	0
2013-08-19 10:00:00.000	RTC	0
2013-08-19 10:30:00.000	RTC	0
2013-08-19 11:00:00.000	RTC	0
2013-08-19 11:30:00.000	RTC	0
2013-08-19 12:00:00.000	RTC	0
2013-08-19 12:30:00.000	RTC	0
2013-08-19 13:00:00.000	RTC	0
2013-08-19 13:30:00.000	RTC	0
2013-08-19 14:00:00.000	RTC	0
2013-08-19 14:30:00.000	RTC	0
2013-08-19 15:00:00.000	RTC	0
2013-08-19 15:30:00.000	RTC	0
2013-08-19 16:00:00.000	RTC	0
2013-08-19 16:30:00.000	RTC	0
2013-08-19 17:00:00.000	RTC	0
2013-08-19 17:30:00.000	RTC	0
2013-08-19 18:00:00.000	RTC	0
2013-08-20 08:30:00.000	RTC	0
2013-08-20 09:00:00.000	RTC	0
2013-08-20 09:30:00.000	RTC	0
2013-08-20 10:00:00.000	RTC	0
2013-08-20 10:30:00.000	RTC	0
2013-08-20 11:00:00.000	RTC	0
2013-08-20 11:30:00.000	RTC	0
2013-08-20 12:00:00.000	RTC	0
2013-08-20 12:30:00.000	RTC	0
2013-08-20 13:00:00.000	RTC	0
2013-08-20 13:30:00.000	RTC	0
2013-08-20 14:00:00.000	RTC	0
2013-08-20 14:30:00.000	RTC	0
2013-08-20 15:00:00.000	RTC	0
2013-08-20 15:30:00.000	RTC	0
2013-08-20 16:00:00.000	RTC	0
2013-08-20 16:30:00.000	RTC	0
2013-08-20 17:00:00.000	RTC	0
2013-08-20 17:30:00.000	RTC	0
2013-08-20 18:00:00.000	RTC	0
2013-08-20 18:30:00.000	RTC	0
2013-08-20 19:00:00.000	RTC	0
2013-08-20 19:30:00.000	RTC	0
2013-08-20 20:00:00.000	RTC	0
2013-08-20 20:30:00.000	RTC	0
2013-08-20 21:00:00.000	RTC	0
2013-08-20 21:30:00.000	RTC	0
2013-08-20 22:00:00.000	RTC	0
2013-08-20 22:30:00.000	RTC	0
2013-08-20 23:00:00.000	RTC	0
2013-08-20 23:30:00.000	RTC	0
2013-08-21 00:00:00.000	RTC	0
2013-08-21 00:30:00.000	RTC	0
2013-08-21 01:00:00.000	RTC	0
2013-08-21 01:30:00.000	RTC	0
2013-08-21 02:00:00.000	RTC	0
2013-08-21 02:30:00.000	RTC	0
2013-08-21 03:00:00.000	RTC	0
2013-08-21 03:30:00.000	RTC	0
2013-08-21 04:00:00.000	RTC	0
2013-08-21 04:30:00.000	RTC	0
2013-08-21 05:00:00.000	RTC	0
2013-08-21 05:30:00.000	RTC	0
2013-08-21 06:00:00.000	RTC	0
2013-08-21 06:30:00.000	RTC	0
2013-08-21 07:00:00.000	RTC	0
2013-08-21 07:30:00.000	RTC	0
2013-08-21 08:00:00.000	RTC	0
2013-08-21 08:30:00.000	RTC	0
2013-08-21 09:00:00.000	RTC	0
2013-08-21 09:30:00.000	RTC	0
2013-08-21 10:00:00.000	RTC	0
2013-08-21 10:30:00.000	RTC	0
2013-08-21 11:00:00.000	RTC	0
2013-08-21 12:00:00.000	RTC	0
2013-08-21 12:30:00.000	RTC	0
2013-08-21 13:00:00.000	RTC	0
2013-08-21 13:30:00.000	RTC	0
2013-08-21 14:00:00.000	RTC	0
2013-08-21 14:30:00.000	RTC	0
2013-08-21 15:00:00.000	RTC	0
2013-08-21 15:30:00.000	RTC	0
2013-08-21 16:00:00.000	RTC	0
2013-08-21 16:30:00.000	RTC	0
2013-08-21 17:00:00.000	RTC	0
2013-08-21 17:30:00.000	RTC	0
2013-08-21 18:00:00.000	RTC	0
2013-08-21 18:30:00.000	RTC	0
2013-08-21 19:00:00.000	RTC	0
2013-08-21 19:30:00.000	RTC	0
2013-08-21 20:00:00.000	RTC	0
2013-08-21 20:30:00.000	RTC	0
2013-08-21 21:00:00.000	RTC	0
2013-08-21 21:30:00.000	RTC	0
2013-08-21 22:00:00.000	RTC	0
2013-08-21 22:30:00.000	RTC	0
2013-08-21 23:00:00.000	RTC	0
2013-08-21 23:30:00.000	RTC	0
2013-09-16 08:30:00.000	RTC	0
2013-09-16 09:00:00.000	RTC	0
2013-09-16 09:30:00.000	RTC	0
2013-09-16 10:00:00.000	RTC	0
2013-09-16 10:30:00.000	RTC	0
2013-09-16 11:00:00.000	RTC	0
2013-09-16 11:30:00.000	RTC	0
2013-09-16 12:00:00.000	RTC	0
2013-09-16 12:30:00.000	RTC	0
2013-09-16 13:00:00.000	RTC	0
2013-09-16 13:30:00.000	RTC	0
2013-09-16 14:00:00.000	RTC	0
2013-09-16 14:30:00.000	RTC	0
2013-09-16 15:00:00.000	RTC	0
2013-09-16 15:30:00.000	RTC	0
2013-09-16 16:00:00.000	RTC	0
2013-09-16 16:30:00.000	RTC	0
2013-09-16 17:00:00.000	RTC	0
2013-09-16 17:30:00.000	RTC	0
2013-09-16 18:00:00.000	RTC	0
2013-09-17 08:30:00.000	RTC	0
2013-09-17 09:00:00.000	RTC	0
2013-09-17 09:30:00.000	RTC	0
2013-09-17 10:00:00.000	RTC	0
2013-09-17 10:30:00.000	RTC	0
2013-09-17 11:00:00.000	RTC	0
2013-09-17 11:30:00.000	RTC	0
2013-09-17 12:00:00.000	RTC	0
2013-09-17 12:30:00.000	RTC	0
2013-09-17 13:00:00.000	RTC	0
2013-09-17 13:30:00.000	RTC	0
2013-09-17 14:00:00.000	RTC	0
2013-09-17 14:30:00.000	RTC	0
2013-09-17 15:00:00.000	RTC	0
2013-09-17 15:30:00.000	RTC	0
2013-09-17 16:00:00.000	RTC	0
2013-09-17 16:30:00.000	RTC	0
2013-09-17 17:00:00.000	RTC	0
2013-09-17 17:30:00.000	RTC	0
2013-09-17 18:00:00.000	RTC	0
2013-09-18 08:00:00.000	RTC	0
2013-09-18 08:30:00.000	RTC	0
2013-09-18 09:00:00.000	RTC	0
2013-09-18 09:30:00.000	RTC	0
2013-09-18 10:00:00.000	RTC	0
2013-09-18 10:30:00.000	RTC	0
2013-09-18 11:00:00.000	RTC	0
2013-09-18 11:30:00.000	RTC	0
2013-09-18 12:00:00.000	RTC	0
2013-09-18 12:30:00.000	RTC	0
2013-09-18 13:00:00.000	RTC	0
2013-09-18 13:30:00.000	RTC	0
2013-09-18 14:00:00.000	RTC	0
2013-09-18 14:30:00.000	RTC	0
2013-09-18 15:00:00.000	RTC	0
2013-09-18 15:30:00.000	RTC	0
2013-09-18 16:00:00.000	RTC	0
2013-09-18 16:30:00.000	RTC	0
2013-09-18 17:00:00.000	RTC	0
2013-09-18 17:30:00.000	RTC	0
2013-09-18 18:00:00.000	RTC	0
2013-09-18 18:30:00.000	RTC	0
2013-09-18 19:00:00.000	RTC	0
2013-09-18 19:30:00.000	RTC	0
2013-09-18 20:00:00.000	RTC	0
2013-09-18 20:30:00.000	RTC	0
2013-09-18 21:00:00.000	RTC	0
2013-09-18 21:30:00.000	RTC	0
2013-09-18 22:00:00.000	RTC	0
2013-09-18 22:30:00.000	RTC	0
2013-09-18 23:00:00.000	RTC	0
2013-09-18 23:30:00.000	RTC	0
2013-09-19 00:00:00.000	RTC	0
2013-09-19 00:30:00.000	RTC	0
2013-09-19 01:00:00.000	RTC	0
2013-09-19 01:30:00.000	RTC	0
2013-09-19 02:00:00.000	RTC	0
2013-09-19 02:30:00.000	RTC	0
2013-09-19 03:00:00.000	RTC	0
2013-09-19 03:30:00.000	RTC	0
2013-09-19 04:00:00.000	RTC	0
2013-09-19 04:30:00.000	RTC	0
2013-09-19 05:00:00.000	RTC	0
2013-09-19 05:30:00.000	RTC	0
2013-09-19 06:00:00.000	RTC	0
2013-09-19 06:30:00.000	RTC	0
2013-09-19 07:00:00.000	RTC	0
2013-09-19 07:30:00.000	RTC	0
2013-09-19 08:00:00.000	RTC	0
2013-09-19 08:30:00.000	RTC	0
2013-09-19 09:00:00.000	RTC	0
2013-09-19 09:30:00.000	RTC	0
2013-09-19 10:00:00.000	RTC	0
2013-09-19 10:30:00.000	RTC	0
2013-09-19 11:00:00.000	RTC	0
2013-09-19 11:30:00.000	RTC	0
2013-09-19 12:00:00.000	RTC	0
2013-09-19 12:30:00.000	RTC	0
2013-09-19 13:00:00.000	RTC	0
2013-09-19 13:30:00.000	RTC	0
2013-09-19 14:00:00.000	RTC	0
2013-09-19 14:30:00.000	RTC	0
2013-09-19 15:00:00.000	RTC	0
2013-09-19 15:30:00.000	RTC	0
2013-09-19 16:00:00.000	RTC	0
2013-09-19 16:30:00.000	RTC	0
2013-09-19 17:00:00.000	RTC	0
2013-09-19 17:30:00.000	RTC	0
2013-09-19 18:00:00.000	RTC	0
2013-09-20 08:30:00.000	RTC	0
2013-09-20 09:00:00.000	RTC	0
2013-09-20 09:30:00.000	RTC	0
2013-09-20 10:00:00.000	RTC	0
2013-09-20 10:30:00.000	RTC	0
2013-09-20 11:00:00.000	RTC	0
2013-09-20 11:30:00.000	RTC	0
2013-09-20 12:00:00.000	RTC	0
2013-09-20 12:30:00.000	RTC	0
2013-09-20 13:00:00.000	RTC	0
2013-09-20 13:30:00.000	RTC	0
2013-09-20 14:00:00.000	RTC	0
2013-09-20 14:30:00.000	RTC	0
2013-09-20 15:00:00.000	RTC	0
2013-09-20 15:30:00.000	RTC	0
2013-09-20 16:00:00.000	RTC	0
2013-09-20 16:30:00.000	RTC	0
2013-09-20 17:00:00.000	RTC	0
2013-09-20 17:30:00.000	RTC	0
2013-09-20 18:00:00.000	RTC	0
2013-10-18 08:30:00.000	RTC	0
2013-10-18 09:00:00.000	RTC	0
2013-10-18 09:30:00.000	RTC	0
2013-10-18 10:00:00.000	RTC	0
2013-10-18 10:30:00.000	RTC	0
2013-10-18 11:00:00.000	RTC	0
2013-10-18 11:30:00.000	RTC	0
2013-10-18 12:00:00.000	RTC	0
2013-10-18 12:30:00.000	RTC	0
2013-10-18 13:00:00.000	RTC	0
2013-10-18 13:30:00.000	RTC	0
2013-10-18 14:00:00.000	RTC	0
2013-10-18 14:30:00.000	RTC	0
2013-10-18 15:00:00.000	RTC	0
2013-10-18 15:30:00.000	RTC	0
2013-10-18 16:00:00.000	RTC	0
2013-10-18 16:30:00.000	RTC	0
2013-10-18 17:00:00.000	RTC	0
2013-10-18 17:30:00.000	RTC	0
2013-10-18 18:00:00.000	RTC	0
2013-10-21 08:30:00.000	RTC	0
2013-10-21 09:00:00.000	RTC	0
2013-10-21 09:30:00.000	RTC	0
2013-10-21 10:00:00.000	RTC	0
2013-10-21 10:30:00.000	RTC	0
2013-10-21 11:00:00.000	RTC	0
2013-10-21 11:30:00.000	RTC	0
2013-10-21 12:00:00.000	RTC	0
2013-10-21 12:30:00.000	RTC	0
2013-10-21 13:00:00.000	RTC	0
2013-10-21 13:30:00.000	RTC	0
2013-10-21 14:00:00.000	RTC	0
2013-10-21 14:30:00.000	RTC	0
2013-10-21 15:00:00.000	RTC	0
2013-10-21 15:30:00.000	RTC	0
2013-10-21 16:00:00.000	RTC	0
2013-10-21 16:30:00.000	RTC	0
2013-10-21 17:00:00.000	RTC	0
2013-10-21 17:30:00.000	RTC	0
2013-10-21 18:00:00.000	RTC	0
2013-10-22 08:30:00.000	RTC	0
2013-10-22 09:00:00.000	RTC	0
2013-10-22 09:30:00.000	RTC	0
2013-10-22 10:00:00.000	RTC	0
2013-10-22 10:30:00.000	RTC	0
2013-10-22 11:00:00.000	RTC	0
2013-10-22 11:30:00.000	RTC	0
2013-10-22 12:00:00.000	RTC	0
2013-10-22 12:30:00.000	RTC	0
2013-10-22 13:00:00.000	RTC	0
2013-10-22 13:30:00.000	RTC	0
2013-10-22 14:00:00.000	RTC	0
2013-10-22 14:30:00.000	RTC	0
2013-10-22 15:00:00.000	RTC	0
2013-10-22 15:30:00.000	RTC	0
2013-10-22 16:00:00.000	RTC	0
2013-10-22 16:30:00.000	RTC	0
2013-10-22 17:00:00.000	RTC	0
2013-10-22 17:30:00.000	RTC	0
2013-10-22 18:00:00.000	RTC	0
2013-10-23 08:30:00.000	RTC	0
2013-10-23 09:00:00.000	RTC	0
2013-10-23 09:30:00.000	RTC	0
2013-10-23 10:00:00.000	RTC	0
2013-10-23 10:30:00.000	RTC	0
2013-10-23 11:00:00.000	RTC	0
2013-10-23 11:30:00.000	RTC	0
2013-10-23 12:00:00.000	RTC	0
2013-10-23 12:30:00.000	RTC	0
